Year,Month,Day,Extent,Missing
2002,10,5,7.218,0
2002,10,6,7.303,0
2002,10,7,7.467,0
2002,10,8,7.547,0
2002,10,9,7.647,0
2002,10,10,7.722,0
2002,10,11,7.853,0
2002,10,12,7.967,0
2002,10,13,8.025,0
2002,10,14,8.1,0
2002,10,15,8.164,0
2002,10,16,8.196,0
2002,10,17,8.26,0
2002,10,18,8.358,0
2002,10,19,8.452,0
2002,10,20,8.583,0
2002,10,21,8.644,0
2002,10,22,8.777,0
2002,10,23,8.89,0
2002,10,24,8.919,0
2002,10,25,8.976,0
2002,10,26,9.062,0
2002,10,27,9.079,0
2002,10,28,9.132,0
2002,10,29,9.179,0
2002,10,30,9.177,0
2002,10,31,9.169,0
2002,11,1,9.299,0
2002,11,2,9.424,0
2002,11,3,9.511,0
2002,11,4,9.573,0
2002,11,5,9.576,0
2002,11,6,9.611,0
2002,11,7,9.587,0
2002,11,8,9.629,0
2002,11,9,9.743,0
2002,11,10,9.852,0
2002,11,11,9.874,0
2002,11,12,9.967,0
2002,11,13,10.048,0
2002,11,14,10.096,0
2002,11,15,10.19,0
2002,11,16,10.364,0
2002,11,17,10.587,0
2002,11,18,10.594,0
2002,11,19,10.585,0
2002,11,20,10.593,0
2002,11,21,10.687,0
2002,11,22,10.805,0
2002,11,23,10.883,0
2002,11,24,11.004,0
2002,11,25,11.06,0
2002,11,26,11.213,0
2002,11,27,11.377,0
2002,11,28,11.476,0
2002,11,29,11.499,0
2002,11,30,11.549,0
2002,12,1,11.728,0
2002,12,2,11.785,0
2002,12,3,11.874,0
2002,12,4,11.909,0
2002,12,5,11.978,0
2002,12,6,11.981,0
2002,12,7,11.966,0
2002,12,8,11.972,0
2002,12,9,12.118,0
2002,12,10,12.188,0
2002,12,11,12.239,0
2002,12,12,12.32,0
2002,12,13,12.38,0
2002,12,14,12.487,0
2002,12,15,12.572,0
2002,12,16,12.666,0
2002,12,17,12.715,0
2002,12,18,12.922,0
2002,12,19,12.925,0
2002,12,20,12.837,0
2002,12,21,12.878,0
2002,12,22,12.909,0
2002,12,23,12.998,0
2002,12,24,13.091,0
2002,12,25,13.112,0
2002,12,26,13.206,0
2002,12,27,13.376,0
2002,12,28,13.366,0
2002,12,29,13.377,0
2002,12,30,13.483,0
2002,12,31,13.504,0
2003,1,1,13.647,0
2003,1,2,13.698,0
2003,1,3,13.876,0
2003,1,4,13.925,0
2003,1,5,14.036,0
2003,1,6,14.075,0
2003,1,7,14.092,0
2003,1,8,14.12,0
2003,1,9,14.094,0
2003,1,10,14.126,0
2003,1,11,14.219,0
2003,1,12,14.278,0
2003,1,13,14.285,0
2003,1,14,14.395,0
2003,1,15,14.424,0
2003,1,16,14.518,0
2003,1,17,14.584,0
2003,1,18,14.638,0
2003,1,19,14.684,0
2003,1,20,14.796,0
2003,1,21,14.739,0
2003,1,22,14.555,0
2003,1,23,14.481,0
2003,1,24,14.528,0
2003,1,25,14.585,0
2003,1,26,14.583,0
2003,1,27,14.791,0
2003,1,28,14.891,0
2003,1,29,14.771,0
2003,1,30,14.811,0
2003,1,31,14.871,0
2003,2,1,14.946,0
2003,2,2,14.954,0
2003,2,3,14.889,0
2003,2,4,14.876,0
2003,2,5,14.905,0
2003,2,6,14.834,0
2003,2,7,14.942,0
2003,2,8,14.975,0
2003,2,9,14.996,0
2003,2,10,15.003,0
2003,2,11,15.057,0
2003,2,12,15.078,0
2003,2,13,15.142,0
2003,2,14,15.139,0
2003,2,15,15.212,0
2003,2,16,15.306,0
2003,2,17,15.345,0
2003,2,18,15.354,0
2003,2,19,15.359,0
2003,2,20,15.386,0
2003,2,21,15.461,0
2003,2,22,15.443,0
2003,2,23,15.438,0
2003,2,24,15.439,0
2003,2,25,15.41,0
2003,2,26,15.506,0
2003,2,27,15.495,0
2003,2,28,15.518,0
2003,3,1,15.555,0
2003,3,2,15.61,0
2003,3,3,15.616,0
2003,3,4,15.524,0
2003,3,5,15.472,0
2003,3,6,15.44,0
2003,3,7,15.443,0
2003,3,8,15.438,0
2003,3,9,15.381,0
2003,3,10,15.326,0
2003,3,11,15.347,0
2003,3,12,15.32,0
2003,3,13,15.278,0
2003,3,14,15.331,0
2003,3,15,15.4,0
2003,3,16,15.433,0
2003,3,17,15.485,0
2003,3,18,15.561,0
2003,3,19,15.56,0
2003,3,20,15.629,0
2003,3,21,15.627,0
2003,3,22,15.599,0
2003,3,23,15.511,0
2003,3,24,15.603,0
2003,3,25,15.587,0
2003,3,26,15.604,0
2003,3,27,15.578,0
2003,3,28,15.499,0
2003,3,29,15.474,0
2003,3,30,15.426,0
2003,3,31,15.375,0
2003,4,1,15.232,0
2003,4,2,15.081,0
2003,4,3,15.019,0
2003,4,4,15.045,0
2003,4,5,14.965,0
2003,4,6,15.021,0
2003,4,7,14.868,0
2003,4,8,14.889,0
2003,4,9,14.817,0
2003,4,10,14.784,0
2003,4,11,14.726,0
2003,4,12,14.695,0
2003,4,13,14.635,0
2003,4,14,14.523,0
2003,4,15,14.531,0
2003,4,16,14.565,0
2003,4,17,14.475,0
2003,4,18,14.345,0
2003,4,19,14.332,0
2003,4,20,14.276,0
2003,4,21,14.232,0
2003,4,22,14.235,0
2003,4,23,14.292,0
2003,4,24,14.15,0
2003,4,25,14.122,0
2003,4,26,13.969,0
2003,4,27,13.994,0
2003,4,28,13.919,0
2003,4,29,13.827,0
2003,4,30,13.798,0
2003,5,1,13.71,0
2003,5,2,13.549,0
2003,5,3,13.551,0
2003,5,4,13.481,0
2003,5,5,13.412,0
2003,5,6,13.358,0
2003,5,7,13.306,0
2003,5,8,13.265,0
2003,5,9,13.165,0
2003,5,10,13.143,0
2003,5,11,13.056,0
2003,5,12,13.09,0
2003,5,13,13.087,0
2003,5,14,13.086,0
2003,5,15,13.007,0
2003,5,16,12.955,0
2003,5,17,12.965,0
2003,5,18,12.952,0
2003,5,19,12.933,0
2003,5,20,12.874,0
2003,5,21,12.854,0
2003,5,22,12.839,0
2003,5,23,12.783,0
2003,5,24,12.786,0
2003,5,25,12.689,0
2003,5,26,12.681,0
2003,5,27,12.689,0
2003,5,28,12.603,0
2003,5,29,12.566,0
2003,5,30,12.58,0
2003,5,31,12.483,0
2003,6,1,12.386,0
2003,6,2,12.409,0
2003,6,3,12.382,0
2003,6,4,12.354,0
2003,6,5,12.228,0
2003,6,6,12.187,0
2003,6,7,12.087,0
2003,6,8,12.024,0
2003,6,9,12.029,0
2003,6,10,11.993,0
2003,6,11,11.977,0
2003,6,12,11.942,0
2003,6,13,11.802,0
2003,6,14,11.755,0
2003,6,15,11.665,0
2003,6,16,11.625,0
2003,6,17,11.505,0
2003,6,18,11.462,0
2003,6,19,11.387,0
2003,6,20,11.351,0
2003,6,21,11.279,0
2003,6,22,11.12,0
2003,6,23,11.064,0
2003,6,24,11.044,0
2003,6,25,11.048,0
2003,6,26,10.903,0
2003,6,27,10.839,0
2003,6,28,10.854,0
2003,6,29,10.796,0
2003,6,30,10.624,0
2003,7,1,10.45,0
2003,7,2,10.344,0
2003,7,3,10.268,0
2003,7,4,10.233,0
2003,7,5,10.18,0
2003,7,6,10.1,0
2003,7,7,10.02,0
2003,7,8,9.947,0
2003,7,9,9.856,0
2003,7,10,9.824,0
2003,7,11,9.763,0
2003,7,12,9.643,0
2003,7,13,9.434,0
2003,7,14,9.443,0
2003,7,15,9.366,0
2003,7,16,9.237,0
2003,7,17,9.11,0
2003,7,18,9.007,0
2003,7,19,8.951,0
2003,7,20,8.862,0
2003,7,21,8.751,0
2003,7,22,8.646,0
2003,7,23,8.53,0
2003,7,24,8.408,0
2003,7,25,8.298,0
2003,7,26,8.305,0
2003,7,27,8.294,0
2003,7,28,8.234,0
2003,7,29,8.148,0
2003,7,30,8.059,0
2003,7,31,7.947,0
2003,8,1,7.788,0
2003,8,2,7.722,0
2003,8,3,7.555,0
2003,8,4,7.601,0
2003,8,5,7.538,0
2003,8,6,7.51,0
2003,8,7,7.299,0
2003,8,8,7.202,0
2003,8,9,7.17,0
2003,8,10,7.109,0
2003,8,11,7.1,0
2003,8,12,7.103,0
2003,8,13,6.968,0
2003,8,14,6.953,0
2003,8,15,6.848,0
2003,8,16,6.817,0
2003,8,17,6.758,0
2003,8,18,6.818,0
2003,8,19,6.7,0
2003,8,20,6.633,0
2003,8,21,6.638,0
2003,8,22,6.615,0
2003,8,23,6.559,0
2003,8,24,6.547,0
2003,8,25,6.54,0
2003,8,26,6.583,0
2003,8,27,6.511,0
2003,8,28,6.495,0
2003,8,29,6.476,0
2003,8,30,6.461,0
2003,8,31,6.395,0
2003,9,1,6.283,0
2003,9,2,6.321,0
2003,9,3,6.252,0
2003,9,4,6.241,0
2003,9,5,6.165,0
2003,9,6,6.113,0
2003,9,7,6.093,0
2003,9,8,6.11,0
2003,9,9,6.103,0
2003,9,10,6.065,0
2003,9,11,6.04,0
2003,9,12,6.055,0
2003,9,13,6.103,0
2003,9,14,6.023,0
2003,9,15,6.032,0
2003,9,16,6.037,0
2003,9,17,5.969,0
2003,9,18,5.975,0
2003,9,19,6.095,0
2003,9,20,6.16,0
2003,9,21,6.093,0
2003,9,22,5.998,0
2003,9,23,6.033,0
2003,9,24,6.051,0
2003,9,25,6.149,0
2003,9,26,6.133,0
2003,9,27,6.125,0
2003,9,28,6.169,0
2003,9,29,6.201,0
2003,9,30,6.296,0
2003,10,1,6.441,0
2003,10,2,6.484,0
2003,10,3,6.572,0
2003,10,4,6.643,0
2003,10,5,6.764,0
2003,10,6,6.829,0
2003,10,7,6.911,0
2003,10,8,6.985,0
2003,10,9,6.958,0
2003,10,10,7.003,0
2003,10,11,7.076,0
2003,10,12,7.144,0
2003,10,13,7.36,0
2003,10,14,7.582,0
2003,10,15,7.688,0
2003,10,16,7.813,0
2003,10,17,7.937,0
2003,10,18,8.111,0
2003,10,19,8.275,0
2003,10,20,8.431,0
2003,10,21,8.575,0
2003,10,22,8.672,0
2003,10,23,8.822,0
2003,10,24,8.923,0
2003,10,25,8.919,0
2003,10,26,8.945,0
2003,10,27,9.009,0
2003,10,28,9.044,0
2003,10,29,9.075,0
2003,10,30,9.113,0
2003,10,31,9.193,0
2003,11,1,9.367,0
2003,11,2,9.473,0
2003,11,3,9.438,0
2003,11,4,9.481,0
2003,11,5,9.435,0
2003,11,6,9.441,0
2003,11,7,9.5,0
2003,11,8,9.602,0
2003,11,9,9.607,0
2003,11,10,9.685,0
2003,11,11,9.748,0
2003,11,12,9.81,0
2003,11,13,9.903,0
2003,11,14,9.986,0
2003,11,15,10.063,0
2003,11,16,10.173,0
2003,11,17,10.274,0
2003,11,18,10.335,0
2003,11,19,10.35,0
2003,11,20,10.388,0
2003,11,21,10.397,0
2003,11,22,10.45,0
2003,11,23,10.5,0
2003,11,24,10.585,0
2003,11,25,10.702,0
2003,11,26,10.833,0
2003,11,27,10.918,0
2003,11,28,11.004,0
2003,11,29,11.141,0
2003,11,30,11.171,0
2003,12,1,11.327,0
2003,12,2,11.402,0
2003,12,3,11.581,0
2003,12,4,11.736,0
2003,12,5,11.73,0
2003,12,6,11.749,0
2003,12,7,11.896,0
2003,12,8,11.987,0
2003,12,9,12.063,0
2003,12,10,12.129,0
2003,12,11,12.26,0
2003,12,12,12.397,0
2003,12,13,12.436,0
2003,12,14,12.503,0
2003,12,15,12.625,0
2003,12,16,12.752,0
2003,12,17,12.881,0
2003,12,18,12.918,0
2003,12,19,12.97,0
2003,12,20,12.88,0
2003,12,21,13.034,0
2003,12,22,13.14,0
2003,12,23,13.23,0
2003,12,24,13.306,0
2003,12,25,13.289,0
2003,12,26,13.308,0
2003,12,27,13.272,0
2003,12,28,13.352,0
2003,12,29,13.379,0
2003,12,30,13.32,0
2003,12,31,13.387,0
2004,1,1,13.502,0
2004,1,2,13.538,0
2004,1,3,13.502,0
2004,1,4,13.59,0
2004,1,5,13.617,0
2004,1,6,13.594,0
2004,1,7,13.631,0
2004,1,8,13.749,0
2004,1,9,13.794,0
2004,1,10,13.842,0
2004,1,11,13.917,0
2004,1,12,13.991,0
2004,1,13,14.075,0
2004,1,14,14.148,0
2004,1,15,14.056,0
2004,1,16,14.203,0
2004,1,17,14.077,0
2004,1,18,14.139,0
2004,1,19,14.203,0
2004,1,20,14.28,0
2004,1,21,14.233,0
2004,1,22,14.237,0
2004,1,23,14.32,0
2004,1,24,14.321,0
2004,1,25,14.217,0
2004,1,26,14.321,0
2004,1,27,14.366,0
2004,1,28,14.342,0
2004,1,29,14.337,0
2004,1,30,14.28,0
2004,1,31,14.397,0
2004,2,1,14.36,0
2004,2,2,14.389,0
2004,2,3,14.497,0
2004,2,4,14.515,0
2004,2,5,14.53,0
2004,2,6,14.564,0
2004,2,7,14.691,0
2004,2,8,14.692,0
2004,2,9,14.787,0
2004,2,10,14.827,0
2004,2,11,14.862,0
2004,2,12,14.947,0
2004,2,13,15.021,0
2004,2,14,15.024,0
2004,2,15,15.034,0
2004,2,16,15.029,0
2004,2,17,15.037,0
2004,2,18,15.028,0
2004,2,19,15.088,0
2004,2,20,15.082,0
2004,2,21,15.147,0
2004,2,22,15.165,0
2004,2,23,15.15,0
2004,2,24,15.169,0
2004,2,25,15.144,0
2004,2,26,15.169,0
2004,2,27,15.185,0
2004,2,28,15.187,0
2004,2,29,15.197,0
2004,3,1,15.104,0
2004,3,2,15.068,0
2004,3,3,15.052,0
2004,3,4,15.004,0
2004,3,5,15.04,0
2004,3,6,15.117,0
2004,3,7,15.157,0
2004,3,8,15.161,0
2004,3,9,15.269,0
2004,3,10,15.3,0
2004,3,11,15.191,0
2004,3,12,15.085,0
2004,3,13,14.854,0
2004,3,14,14.89,0
2004,3,15,14.908,0
2004,3,16,14.944,0
2004,3,17,15.013,0
2004,3,18,14.943,0
2004,3,19,14.941,0
2004,3,20,14.955,0
2004,3,21,14.954,0
2004,3,22,14.844,0
2004,3,23,14.824,0
2004,3,24,14.882,0
2004,3,25,14.958,0
2004,3,26,15.048,0
2004,3,27,15.016,0
2004,3,28,14.83,0
2004,3,29,14.793,0
2004,3,30,14.784,0
2004,3,31,14.841,0
2004,4,1,14.742,0
2004,4,2,14.735,0
2004,4,3,14.68,0
2004,4,4,14.682,0
2004,4,5,14.669,0
2004,4,6,14.595,0
2004,4,7,14.504,0
2004,4,8,14.461,0
2004,4,9,14.421,0
2004,4,10,14.325,0
2004,4,11,14.119,0
2004,4,12,13.948,0
2004,4,13,13.883,0
2004,4,14,13.9,0
2004,4,15,13.861,0
2004,4,16,13.821,0
2004,4,17,13.768,0
2004,4,18,13.715,0
2004,4,19,13.778,0
2004,4,20,13.767,0
2004,4,21,13.682,0
2004,4,22,13.649,0
2004,4,23,13.556,0
2004,4,24,13.554,0
2004,4,25,13.577,0
2004,4,26,13.5,0
2004,4,27,13.52,0
2004,4,28,13.443,0
2004,4,29,13.43,0
2004,4,30,13.335,0
2004,5,1,13.203,0
2004,5,2,13.113,0
2004,5,3,13.129,0
2004,5,4,13.128,0
2004,5,5,13.019,0
2004,5,6,12.97,0
2004,5,7,12.901,0
2004,5,8,12.781,0
2004,5,9,12.796,0
2004,5,10,12.706,0
2004,5,11,12.709,0
2004,5,12,12.632,0
2004,5,13,12.563,0
2004,5,14,12.529,0
2004,5,15,12.48,0
2004,5,16,12.476,0
2004,5,17,12.43,0
2004,5,18,12.437,0
2004,5,19,12.394,0
2004,5,20,12.334,0
2004,5,21,12.352,0
2004,5,22,12.292,0
2004,5,23,12.261,0
2004,5,24,12.242,0
2004,5,25,12.215,0
2004,5,26,12.198,0
2004,5,27,12.283,0
2004,5,28,12.209,0
2004,5,29,12.229,0
2004,5,30,12.194,0
2004,5,31,12.106,0
2004,6,1,11.965,0
2004,6,2,11.96,0
2004,6,3,11.923,0
2004,6,4,11.914,0
2004,6,5,11.862,0
2004,6,6,11.851,0
2004,6,7,11.814,0
2004,6,8,11.807,0
2004,6,9,11.769,0
2004,6,10,11.723,0
2004,6,11,11.683,0
2004,6,12,11.688,0
2004,6,13,11.616,0
2004,6,14,11.576,0
2004,6,15,11.558,0
2004,6,16,11.534,0
2004,6,17,11.444,0
2004,6,18,11.363,0
2004,6,19,11.352,0
2004,6,20,11.304,0
2004,6,21,11.234,0
2004,6,22,11.243,0
2004,6,23,11.127,0
2004,6,24,10.974,0
2004,6,25,10.942,0
2004,6,26,10.911,0
2004,6,27,10.849,0
2004,6,28,10.807,0
2004,6,29,10.805,0
2004,6,30,10.814,0
2004,7,1,10.633,0
2004,7,2,10.542,0
2004,7,3,10.402,0
2004,7,4,10.349,0
2004,7,5,10.277,0
2004,7,6,10.288,0
2004,7,7,10.218,0
2004,7,8,10.132,0
2004,7,9,10.039,0
2004,7,10,9.963,0
2004,7,11,9.867,0
2004,7,12,9.799,0
2004,7,13,9.713,0
2004,7,14,9.529,0
2004,7,15,9.518,0
2004,7,16,9.492,0
2004,7,17,9.328,0
2004,7,18,9.185,0
2004,7,19,9.168,0
2004,7,20,9.061,0
2004,7,21,9.028,0
2004,7,22,8.935,0
2004,7,23,8.881,0
2004,7,24,8.82,0
2004,7,25,8.76,0
2004,7,26,8.653,0
2004,7,27,8.466,0
2004,7,28,8.431,0
2004,7,29,8.364,0
2004,7,30,8.311,0
2004,7,31,8.22,0
2004,8,1,8.125,0
2004,8,2,7.954,0
2004,8,3,7.864,0
2004,8,4,7.795,0
2004,8,5,7.74,0
2004,8,6,7.609,0
2004,8,7,7.472,0
2004,8,8,7.388,0
2004,8,9,7.261,0
2004,8,10,7.213,0
2004,8,11,7.15,0
2004,8,12,7.057,0
2004,8,13,6.985,0
2004,8,14,6.865,0
2004,8,15,6.878,0
2004,8,16,6.683,0
2004,8,17,6.68,0
2004,8,18,6.607,0
2004,8,19,6.58,0
2004,8,20,6.492,0
2004,8,21,6.425,0
2004,8,22,6.344,0
2004,8,23,6.302,0
2004,8,24,6.284,0
2004,8,25,6.224,0
2004,8,26,6.215,0
2004,8,27,6.181,0
2004,8,28,6.058,0
2004,8,29,6.033,0
2004,8,30,6.021,0
2004,8,31,6.015,0
2004,9,1,5.93,0
2004,9,2,5.967,0
2004,9,3,5.926,0
2004,9,4,5.946,0
2004,9,5,5.963,0
2004,9,6,5.94,0
2004,9,7,5.902,0
2004,9,8,5.927,0
2004,9,9,5.906,0
2004,9,10,5.83,0
2004,9,11,5.809,0
2004,9,12,5.807,0
2004,9,13,5.84,0
2004,9,14,5.855,0
2004,9,15,5.853,0
2004,9,16,5.803,0
2004,9,17,5.803,0
2004,9,18,5.77,0
2004,9,19,5.771,0
2004,9,20,5.821,0
2004,9,21,6.034,0
2004,9,22,5.97,0
2004,9,23,6,0
2004,9,24,6.112,0
2004,9,25,6.183,0
2004,9,26,6.247,0
2004,9,27,6.32,0
2004,9,28,6.397,0
2004,9,29,6.442,0
2004,9,30,6.461,0
2004,10,1,6.621,0
2004,10,2,6.713,0
2004,10,3,6.839,0
2004,10,4,6.821,0
2004,10,5,6.899,0
2004,10,6,7.039,0
2004,10,7,7.204,0
2004,10,8,7.289,0
2004,10,9,7.357,0
2004,10,10,7.464,0
2004,10,11,7.607,0
2004,10,12,7.74,0
2004,10,13,7.846,0
2004,10,14,7.894,0
2004,10,15,7.92,0
2004,10,16,7.982,0
2004,10,17,8.11,0
2004,10,18,8.219,0
2004,10,19,8.21,0
2004,10,20,8.169,0
2004,10,21,8.242,0
2004,10,22,8.329,0
2004,10,23,8.432,0
2004,10,24,8.617,0
2004,10,25,8.685,0
2004,10,26,8.742,0
2004,10,27,8.798,0
2004,10,28,8.88,0
2004,10,29,8.987,0
2004,10,30,8.984,0
2004,10,31,9.045,0
2004,11,1,9.16,0
2004,11,2,9.289,0
2004,11,3,9.407,0
2004,11,4,9.54,0
2004,11,5,9.734,0
2004,11,6,9.806,0
2004,11,7,9.809,0
2004,11,8,9.923,0
2004,11,9,9.91,0
2004,11,10,10.052,0
2004,11,11,10.144,0
2004,11,12,10.232,0
2004,11,13,10.224,0
2004,11,14,10.299,0
2004,11,15,10.346,0
2004,11,16,10.419,0
2004,11,17,10.43,0
2004,11,18,10.471,0
2004,11,19,10.501,0
2004,11,20,10.607,0
2004,11,21,10.674,0
2004,11,22,10.683,0
2004,11,23,10.704,0
2004,11,24,10.839,0
2004,11,25,10.97,0
2004,11,26,11.046,0
2004,11,27,11.146,0
2004,11,28,11.243,0
2004,11,29,11.325,0
2004,11,30,11.365,0
2004,12,1,11.629,0
2004,12,2,11.791,0
2004,12,3,11.872,0
2004,12,4,12.06,0
2004,12,5,12.046,0
2004,12,6,12.112,0
2004,12,7,12.132,0
2004,12,8,12.219,0
2004,12,9,12.328,0
2004,12,10,12.32,0
2004,12,11,12.466,0
2004,12,12,12.434,0
2004,12,13,12.524,0
2004,12,14,12.57,0
2004,12,15,12.72,0
2004,12,16,12.629,0
2004,12,17,12.687,0
2004,12,18,12.693,0
2004,12,19,12.705,0
2004,12,20,12.767,0
2004,12,21,12.834,0
2004,12,22,12.965,0
2004,12,23,12.958,0
2004,12,24,12.974,0
2004,12,25,12.827,0
2004,12,26,12.814,0
2004,12,27,12.973,0
2004,12,28,13.046,0
2004,12,29,12.989,0
2004,12,30,13.058,0
2004,12,31,13.019,0
2005,1,1,13.16,0
2005,1,2,13.163,0
2005,1,3,13.293,0
2005,1,4,13.313,0
2005,1,5,13.383,0
2005,1,6,13.324,0
2005,1,7,13.452,0
2005,1,8,13.404,0
2005,1,9,13.431,0
2005,1,10,13.503,0
2005,1,11,13.55,0
2005,1,12,13.516,0
2005,1,13,13.656,0
2005,1,14,13.62,0
2005,1,15,13.604,0
2005,1,16,13.74,0
2005,1,17,13.809,0
2005,1,18,13.711,0
2005,1,19,13.705,0
2005,1,20,13.765,0
2005,1,21,13.705,0
2005,1,22,13.764,0
2005,1,23,13.851,0
2005,1,24,13.963,0
2005,1,25,13.981,0
2005,1,26,13.892,0
2005,1,27,13.931,0
2005,1,28,14.064,0
2005,1,29,14.097,0
2005,1,30,14.136,0
2005,1,31,14.019,0
2005,2,1,14.031,0
2005,2,2,14.071,0
2005,2,3,14.145,0
2005,2,4,14.128,0
2005,2,5,14.107,0
2005,2,6,14.076,0
2005,2,7,14.089,0
2005,2,8,14.171,0
2005,2,9,14.259,0
2005,2,10,14.296,0
2005,2,11,14.278,0
2005,2,12,14.302,0
2005,2,13,14.332,0
2005,2,14,14.405,0
2005,2,15,14.456,0
2005,2,16,14.515,0
2005,2,17,14.467,0
2005,2,18,14.415,0
2005,2,19,14.427,0
2005,2,20,14.469,0
2005,2,21,14.454,0
2005,2,22,14.431,0
2005,2,23,14.541,0
2005,2,24,14.592,0
2005,2,25,14.652,0
2005,2,26,14.737,0
2005,2,27,14.815,0
2005,2,28,14.779,0
2005,3,1,14.874,0
2005,3,2,14.926,0
2005,3,3,14.84,0
2005,3,4,14.851,0
2005,3,5,14.9,0
2005,3,6,14.903,0
2005,3,7,14.906,0
2005,3,8,14.935,0
2005,3,9,14.993,0
2005,3,10,14.891,0
2005,3,11,14.95,0
2005,3,12,14.992,0
2005,3,13,14.893,0
2005,3,14,14.761,0
2005,3,15,14.708,0
2005,3,16,14.712,0
2005,3,17,14.73,0
2005,3,18,14.642,0
2005,3,19,14.556,0
2005,3,20,14.475,0
2005,3,21,14.442,0
2005,3,22,14.435,0
2005,3,23,14.434,0
2005,3,24,14.437,0
2005,3,25,14.432,0
2005,3,26,14.41,0
2005,3,27,14.393,0
2005,3,28,14.422,0
2005,3,29,14.509,0
2005,3,30,14.508,0
2005,3,31,14.425,0
2005,4,1,14.398,0
2005,4,2,14.314,0
2005,4,3,14.414,0
2005,4,4,14.396,0
2005,4,5,14.43,0
2005,4,6,14.369,0
2005,4,7,14.342,0
2005,4,8,14.345,0
2005,4,9,14.279,0
2005,4,10,14.194,0
2005,4,11,14.248,0
2005,4,12,14.206,0
2005,4,13,14.142,0
2005,4,14,14.142,0
2005,4,15,14.038,0
2005,4,16,14.009,0
2005,4,17,14.013,0
2005,4,18,14.003,0
2005,4,19,13.965,0
2005,4,20,14.023,0
2005,4,21,14.016,0
2005,4,22,13.954,0
2005,4,23,13.88,0
2005,4,24,13.927,0
2005,4,25,13.908,0
2005,4,26,13.795,0
2005,4,27,13.782,0
2005,4,28,13.737,0
2005,4,29,13.725,0
2005,4,30,13.701,0
2005,5,1,13.581,0
2005,5,2,13.464,0
2005,5,3,13.397,0
2005,5,4,13.314,0
2005,5,5,13.264,0
2005,5,6,13.247,0
2005,5,7,13.211,0
2005,5,8,13.205,0
2005,5,9,13.215,0
2005,5,10,13.227,0
2005,5,11,13.119,0
2005,5,12,13.109,0
2005,5,13,13.108,0
2005,5,14,13.083,0
2005,5,15,13.025,0
2005,5,16,12.945,0
2005,5,17,12.906,0
2005,5,18,12.911,0
2005,5,19,12.87,0
2005,5,20,12.861,0
2005,5,21,12.795,0
2005,5,22,12.688,0
2005,5,23,12.615,0
2005,5,24,12.552,0
2005,5,25,12.548,0
2005,5,26,12.429,0
2005,5,27,12.402,0
2005,5,28,12.365,0
2005,5,29,12.352,0
2005,5,30,12.267,0
2005,5,31,12.169,0
2005,6,1,12.019,0
2005,6,2,11.899,0
2005,6,3,11.785,0
2005,6,4,11.736,0
2005,6,5,11.705,0
2005,6,6,11.637,0
2005,6,7,11.625,0
2005,6,8,11.53,0
2005,6,9,11.53,0
2005,6,10,11.477,0
2005,6,11,11.468,0
2005,6,12,11.456,0
2005,6,13,11.369,0
2005,6,14,11.338,0
2005,6,15,11.261,0
2005,6,16,11.184,0
2005,6,17,11.145,0
2005,6,18,11.12,0
2005,6,19,11.056,0
2005,6,20,10.965,0
2005,6,21,10.913,0
2005,6,22,10.853,0
2005,6,23,10.794,0
2005,6,24,10.702,0
2005,6,25,10.627,0
2005,6,26,10.56,0
2005,6,27,10.397,0
2005,6,28,10.265,0
2005,6,29,10.234,0
2005,6,30,10.211,0
2005,7,1,9.971,0
2005,7,2,9.878,0
2005,7,3,9.823,0
2005,7,4,9.738,0
2005,7,5,9.669,0
2005,7,6,9.508,0
2005,7,7,9.406,0
2005,7,8,9.355,0
2005,7,9,9.265,0
2005,7,10,9.197,0
2005,7,11,9.167,0
2005,7,12,9.168,0
2005,7,13,9.068,0
2005,7,14,9.043,0
2005,7,15,8.857,0
2005,7,16,8.755,0
2005,7,17,8.687,0
2005,7,18,8.544,0
2005,7,19,8.559,0
2005,7,20,8.419,0
2005,7,21,8.022,0
2005,7,22,7.961,0
2005,7,23,7.872,0
2005,7,24,7.783,0
2005,7,25,7.772,0
2005,7,26,7.704,0
2005,7,27,7.538,0
2005,7,28,7.495,0
2005,7,29,7.408,0
2005,7,30,7.303,0
2005,7,31,7.176,0
2005,8,1,7.107,0
2005,8,2,7.042,0
2005,8,3,7.014,0
2005,8,4,7.031,0
2005,8,5,6.92,0
2005,8,6,6.771,0
2005,8,7,6.715,0
2005,8,8,6.662,0
2005,8,9,6.577,0
2005,8,10,6.494,0
2005,8,11,6.433,0
2005,8,12,6.384,0
2005,8,13,6.377,0
2005,8,14,6.373,0
2005,8,15,6.301,0
2005,8,16,6.282,0
2005,8,17,6.168,0
2005,8,18,6.122,0
2005,8,19,6.046,0
2005,8,20,6.039,0
2005,8,21,6.017,0
2005,8,22,6.031,0
2005,8,23,6.004,0
2005,8,24,5.951,0
2005,8,25,5.879,0
2005,8,26,5.87,0
2005,8,27,5.839,0
2005,8,28,5.839,0
2005,8,29,5.765,0
2005,8,30,5.642,0
2005,8,31,5.64,0
2005,9,1,5.654,0
2005,9,2,5.615,0
2005,9,3,5.631,0
2005,9,4,5.655,0
2005,9,5,5.655,0
2005,9,6,5.677,0
2005,9,7,5.593,0
2005,9,8,5.614,0
2005,9,9,5.582,0
2005,9,10,5.627,0
2005,9,11,5.601,0
2005,9,12,5.538,0
2005,9,13,5.51,0
